Time,bit-x,bitfinex,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken,others
2011-02-02 00:00:00 UTC,,,,,,,,,,0.726566877645503
2011-02-03 00:00:00 UTC,,,,,,,,,,0.713540789885425
2011-02-04 00:00:00 UTC,,,,,,,,,,0.772230316347262
2011-02-05 00:00:00 UTC,,,,,,,,,,0.876256805637544
2011-02-06 00:00:00 UTC,,,,,,,,,,0.895176513499828
2011-02-07 00:00:00 UTC,,,,,,,,,,0.872726934343434
2011-02-08 00:00:00 UTC,,,,,,,,,,0.893953927248677
2011-02-09 00:00:00 UTC,,,,,,,,,,0.929917166685745
2011-02-10 00:00:00 UTC,,,,,,,,,,1.03340975492978
2011-02-11 00:00:00 UTC,,,,,,,,,,0.981385991958354
2011-02-12 00:00:00 UTC,,,,,,,,,,1.03972164285714
2011-02-13 00:00:00 UTC,,,,,,,,,,1.04489584478022
2011-02-14 00:00:00 UTC,,,,,,,,,,1.05922842781228
2011-02-15 00:00:00 UTC,,,,,,,,,,1.050393361678
2011-02-16 00:00:00 UTC,,,,,,,,,,1.04001615181115
2011-02-17 00:00:00 UTC,,,,,,,,,,1.04612029887821
2011-02-18 00:00:00 UTC,,,,,,,,,,0.999096403711389
2011-02-19 00:00:00 UTC,,,,,,,,,,0.932103183005267
2011-02-20 00:00:00 UTC,,,,,,,,,,0.86850999047619
2011-02-21 00:00:00 UTC,,,,,,,,,,0.85069296875
2011-02-22 00:00:00 UTC,,,,,,,,,,0.863103983554028
2011-02-23 00:00:00 UTC,,,,,,,,,,0.906506158730159
2011-02-24 00:00:00 UTC,,,,,,,,,,0.946226624058041
2011-02-25 00:00:00 UTC,,,,,,,,,,0.967492822353861
2011-02-26 00:00:00 UTC,,,,,,,,,,0.942570032051282
2011-02-27 00:00:00 UTC,,,,,,,,,,0.938741646616541
2011-02-28 00:00:00 UTC,,,,,,,,,,0.894442652802951
2011-03-01 00:00:00 UTC,,,,,,,,,,0.920692827803995
2011-03-02 00:00:00 UTC,,,,,,,,,,0.923957688888889
2011-03-03 00:00:00 UTC,,,,,,,,,,0.930466804761905
2011-03-04 00:00:00 UTC,,,,,,,,,,0.914785087962963
2011-03-05 00:00:00 UTC,,,,,,,,,,0.906365839822302
2011-03-06 00:00:00 UTC,,,,,,,,,,0.847645136666201
2011-03-07 00:00:00 UTC,,,,,,,,,,0.874441394603223
2011-03-08 00:00:00 UTC,,,,,,,,,,0.87233937414966
2011-03-09 00:00:00 UTC,,,,,,,,,,0.859649084523809
2011-03-10 00:00:00 UTC,,,,,,,,,,0.866459253367003
2011-03-11 00:00:00 UTC,,,,,,,,,,0.895063488888889
2011-03-12 00:00:00 UTC,,,,,,,,,,0.899233704613095
2011-03-13 00:00:00 UTC,,,,,,,,,,0.901979236111111
2011-03-14 00:00:00 UTC,,,,,,,,,,0.890197521008403
2011-03-15 00:00:00 UTC,,,,,,,,,,0.883136852678571
2011-03-16 00:00:00 UTC,,,,,,,,,,0.861111015476191
2011-03-17 00:00:00 UTC,,,,,,,,,,0.839926173570984
2011-03-18 00:00:00 UTC,,,,,,,,,,0.809374099214481
2011-03-19 00:00:00 UTC,,,,,,,,,,0.761975096491228
2011-03-20 00:00:00 UTC,,,,,,,,,,0.770942165266107
2011-03-21 00:00:00 UTC,,,,,,,,,,0.753175369312169
2011-03-22 00:00:00 UTC,,,,,,,,,,0.778873787754232
2011-03-23 00:00:00 UTC,,,,,,,,,,0.832447974478912
2011-03-24 00:00:00 UTC,,,,,,,,,,0.854579193897972
2011-03-25 00:00:00 UTC,,,,,,,,,,0.877179635215794
2011-03-26 00:00:00 UTC,,,,,,,,,,0.868289643972189
2011-03-27 00:00:00 UTC,,,,,,,,,,0.845921389266818
2011-03-28 00:00:00 UTC,,,,,,,,,,0.807469053865373
2011-03-29 00:00:00 UTC,,,,,,,,,,0.788861263340826
2011-03-30 00:00:00 UTC,,,,,,,,,,0.78692327294197
2011-03-31 00:00:00 UTC,,,,,,,,,,0.789264499396135
2011-04-01 00:00:00 UTC,,,,,,,,,,0.781967938746439
2011-04-02 00:00:00 UTC,,,,,,,,,,0.787505304507662
2011-04-03 00:00:00 UTC,,,,,,,,,,0.782296835633117
2011-04-04 00:00:00 UTC,,,,,,,,,,0.694327223169755
2011-04-05 00:00:00 UTC,,,,,,,,,,0.658011999011807
2011-04-06 00:00:00 UTC,,,,,,,,,,0.716476400068708
2011-04-07 00:00:00 UTC,,,,,,,,,,0.753936006923313
2011-04-08 00:00:00 UTC,,,,,,,,,,0.7653726365389
2011-04-09 00:00:00 UTC,,,,,,,,,,0.74822192239011
2011-04-10 00:00:00 UTC,,,,,,,,,,0.741679889626026
2011-04-11 00:00:00 UTC,,,,,,,,,,0.760195439451417
2011-04-12 00:00:00 UTC,,,,,,,,,,0.840142363215195
2011-04-13 00:00:00 UTC,,,,,,,,,,0.918875086511365
2011-04-14 00:00:00 UTC,,,,,,,,,,0.934583571014437
2011-04-15 00:00:00 UTC,,,,,,,,,,1.01302823588361
2011-04-16 00:00:00 UTC,,,,,,,,,,1.03025698173677
2011-04-17 00:00:00 UTC,,,,,,,,,,1.04852904730394
2011-04-18 00:00:00 UTC,,,,,,,,,,1.1466841755197
2011-04-19 00:00:00 UTC,,,,,,,,,,1.17474539117805
